sample_idx,is_outlier,iforest_score,label,abs_label,text_std,audio_std,vision_std,text_jump,audio_jump,vision_jump
235,0,0.1589391090465186,1.6666666,1.6666666,0.8886716,0.7280221,1.0774825,0.58302945,0.22796263,0.23714359
236,0,0.1661606518136101,1.0,1.0,0.9075278,0.7441446,0.96155375,0.59201133,0.24062663,0.1605551
237,0,0.1511145516633302,0.6666667,0.6666667,0.9706111,0.7633133,1.0662035,0.74456227,0.2698852,0.30446222
238,0,0.1759921520127534,0.6666667,0.6666667,0.8119228,0.72623056,0.9516527,0.57328236,0.22710666,0.24838664
239,0,0.1455279337195416,0.0,0.0,1.0947086,0.9074432,0.8868668,0.86032355,0.38792768,0.10227488
240,0,0.1795382204886498,0.0,0.0,0.6313475,0.712507,0.33199516,0.2616013,0.13943572,0.012486166
241,0,0.1004367107091584,-0.33333334,0.33333334,1.2310735,0.9790102,0.5362368,1.1230572,0.45504153,0.18078598
242,0,0.180041529510846,0.0,0.0,0.66545486,0.6753025,0.32952598,0.29015386,0.13059966,0.0029188439
243,0,0.1748083880728674,-0.6666667,0.6666667,0.8850117,0.8346853,0.329701,0.55987394,0.24890861,0.007459268
244,0,0.1729998675330097,-0.33333334,0.33333334,0.650159,0.653379,0.33243284,0.25251794,0.12977122,0.008493263
245,0,0.1793881199790601,-0.33333334,0.33333334,0.7505666,0.75222147,0.33937478,0.4200776,0.1790201,0.016345527
246,0,0.1831794137859156,1.6666666,1.6666666,0.7391395,0.72582906,0.33089307,0.41807246,0.19224894,0.020781545
247,0,0.1759223190340482,0.0,0.0,0.76931334,0.6536843,0.62127656,0.42936075,0.15430881,0.10624228
248,0,0.1139453758309215,1.6666666,1.6666666,1.2274523,0.9330037,0.9427445,1.1433564,0.4275273,0.30158234
249,0,0.0784991915579617,0.0,0.0,1.1947484,1.0214998,0.8888343,1.057029,0.423448,0.19567639
250,0,0.159440817699614,2.0,2.0,0.9818354,0.85909116,1.0830957,0.69812804,0.26394284,0.27633765
251,0,0.1123729431232047,1.6666666,1.6666666,1.1150928,1.0702485,1.3865191,0.95756626,0.42027798,0.39596367
252,0,0.1699972472916978,1.6666666,1.6666666,0.81106025,0.8190822,1.1658098,0.5196447,0.2204132,0.303834
253,0,0.1620112093823994,0.0,0.0,0.73792243,0.7654949,1.0123738,0.38288662,0.16825059,0.17819627
254,0,0.1356780702224133,0.6666667,0.6666667,0.9786641,0.8839746,1.0254431,0.7303927,0.26452434,0.2550386
255,0,0.1446454252735772,0.33333334,0.33333334,0.9231891,0.8623362,1.1902782,0.59411937,0.22681373,0.2715111
256,0,0.064545826489312,0.33333334,0.33333334,1.3231292,0.9600202,1.0478675,1.3876786,0.48600695,0.35917735
257,0,0.1374212789304458,-0.6666667,0.6666667,1.0380852,0.8332055,1.0096463,0.8648921,0.31839392,0.260461
258,0,0.0944602649377224,-1.6666666,1.6666666,1.2703434,0.9302564,0.97355235,1.2592999,0.49411982,0.33430368
259,0,0.1643618504740206,-0.33333334,0.33333334,0.87754107,0.7521708,0.8798802,0.61079466,0.23179948,0.13482858
260,0,0.1775669355730301,0.33333334,0.33333334,0.682287,0.67436737,0.7190156,0.32124418,0.14564542,0.10093445
261,1,-0.011338900895498,0.6666667,0.6666667,1.3115757,1.1833304,1.4056762,1.3716654,0.61507505,0.5539767
262,0,0.179104093398116,0.6666667,0.6666667,0.68342704,0.730775,1.0130277,0.34043428,0.18290603,0.16466823
263,0,0.131974038654472,0.33333334,0.33333334,1.1255982,0.90393627,1.7845998,0.9055853,0.33966002,0.059854746
264,0,0.1719112734139626,0.0,0.0,0.71366316,0.5849273,0.35161677,0.33671373,0.09853104,0.016059741
265,0,0.1686112309710311,0.0,0.0,0.7805227,0.67032444,0.6359892,0.32824337,0.1706337,0.09952081
266,0,0.1611055783131268,0.33333334,0.33333334,0.9176009,0.77308553,1.0757527,0.53466827,0.27367955,0.30943394
267,0,0.0394446331255511,1.0,1.0,1.327704,1.2078938,1.1692829,1.4462718,0.68006366,0.5432607
268,0,0.1783399138511981,0.0,0.0,0.6081519,0.6946121,0.7418387,0.26249677,0.1530709,0.0879468
269,0,0.1832649608610944,-0.6666667,0.6666667,0.71035993,0.6569232,0.7216154,0.3403075,0.14049341,0.14039733
270,0,0.1272463541738554,0.0,0.0,1.0822513,0.9981954,1.293117,0.92699736,0.42485958,0.42499822
271,0,0.1672103319316802,-0.6666667,0.6666667,0.86698174,0.8728562,1.1201541,0.5578454,0.28663605,0.26038828
272,0,0.1495557383648576,0.0,0.0,0.96677333,0.8672689,0.92976034,0.709287,0.2684767,0.24688677
273,0,0.1524841723084853,-0.6666667,0.6666667,0.8687305,0.8710701,1.0499347,0.6181257,0.29959044,0.2851728
274,0,0.0034883898269583,0.33333334,0.33333334,1.320095,1.114008,1.1611135,1.4036037,0.60608274,0.5687167
275,0,0.1737757939414516,-0.33333334,0.33333334,0.79246634,0.8238555,0.9771915,0.5027246,0.2772032,0.20257945
276,0,0.1136951746885743,0.0,0.0,1.1374749,1.0175979,1.3937206,1.0542747,0.49015546,0.58429533
277,0,0.1630877218997372,2.0,2.0,0.86790293,0.7809004,0.9692182,0.5955603,0.25809592,0.22476764
278,0,0.1760839472732713,0.0,0.0,0.7181207,0.7406733,0.84268236,0.37936065,0.17782006,0.14819568
279,0,0.1750998371858235,0.33333334,0.33333334,0.74769247,0.69747484,0.9189141,0.40330425,0.19265214,0.2435328
280,0,0.0323397240309362,0.6666667,0.6666667,1.2841945,1.1813043,1.0189251,1.3752954,0.6480231,0.1978552
281,0,0.1800530079491227,0.33333334,0.33333334,0.5649741,0.67290145,0.67680633,0.24415533,0.14157413,0.107028954
282,0,0.121045372330251,0.6666667,0.6666667,1.0856853,0.90514344,0.8983145,1.0040119,0.39274886,0.30792782
283,0,0.1431170467347472,0.33333334,0.33333334,1.0341363,0.85299903,0.92176265,0.70971566,0.24867596,0.22224908
284,0,0.1369602596143675,0.0,0.0,1.079761,0.9054909,0.88225377,0.9028203,0.36773777,0.30869508
285,0,0.133911476507854,0.33333334,0.33333334,1.0636667,0.8554718,0.93172187,0.8198782,0.30857667,0.26209247
286,0,0.0219538980059965,-0.6666667,0.6666667,1.2308395,1.204928,1.7932324,1.2919914,0.72993845,0.7107939
287,0,0.0029307397785282,1.6666666,1.6666666,1.3132112,1.1645916,2.070256,1.4247235,0.7102584,0.6802931
288,0,0.0054428513653894,1.3333334,1.3333334,1.3453252,1.0845658,1.8331212,1.471621,0.7030769,0.66067815
289,0,0.1199624306319077,1.0,1.0,1.0214336,0.9510765,1.7092348,0.9118921,0.46399578,0.46155667
290,0,0.0735272019974861,2.0,2.0,1.3299502,1.0911872,1.9264426,1.3361156,0.60806924,0.55003685
291,0,0.1055875978254107,-0.6666667,0.6666667,1.0873542,0.99840295,1.5386834,0.93625206,0.48212543,0.45909327
292,0,0.1647138390238246,0.6666667,0.6666667,0.8461778,0.8196041,1.2462339,0.5568136,0.2752354,0.2597095
293,1,-0.0271287532887031,-0.33333334,0.33333334,1.3223498,1.2028279,2.1710238,1.4293255,0.68444926,0.6360132
294,0,0.1569165780902355,-2.0,2.0,0.8897539,0.8677617,1.1778848,0.66898906,0.34362382,0.32717967
295,0,0.0109177307840644,-1.3333334,1.3333334,1.3363144,1.1749183,1.6621981,1.4889344,0.7744697,0.6915852
296,0,0.1503278429545815,0.33333334,0.33333334,0.9039189,0.9400008,1.4594281,0.6828359,0.38566443,0.37269673
297,0,0.0962321827551178,0.33333334,0.33333334,1.2345922,1.4803107,0.8293407,1.1033611,0.61032814,0.29750896
298,0,0.1658002436528616,0.0,0.0,0.8230849,1.1611798,0.58053124,0.44411874,0.34661403,0.12033849
299,0,0.1409276082194192,0.0,0.0,1.0302801,0.91141546,0.67303973,0.81003296,0.36840045,0.08473251
300,0,0.1149946346532646,0.0,0.0,1.2499815,1.7556282,0.84420544,1.0978138,0.6799386,0.25506312
301,0,0.1261473087009508,0.6666667,0.6666667,1.0897866,1.229326,0.82850224,0.93153197,0.47413996,0.25840762
302,0,0.1035520262109743,0.6666667,0.6666667,1.2325239,0.87268126,1.0513078,1.0760151,0.30211243,0.25610846
303,0,0.1478428015870533,1.6666666,1.6666666,1.00239,0.8004842,0.89177936,0.7616233,0.29239503,0.23766588
304,0,0.173047387583163,1.6666666,1.6666666,0.7250691,0.6263445,0.63724726,0.32774234,0.114723414,0.10882849
305,0,0.1356663607802596,0.0,0.0,1.0644585,0.9710765,0.8507733,0.833253,0.4259545,0.22955118
306,0,0.1485170249567458,-0.33333334,0.33333334,0.95283854,0.86998516,0.76258045,0.6906429,0.31052458,0.20638101
307,0,0.0601778924812805,0.33333334,0.33333334,1.2500732,1.4103894,1.0019141,1.2032229,0.5821842,0.21230038
308,0,0.1613748117094872,0.0,0.0,0.8991631,1.122807,0.864398,0.6426374,0.32674044,0.12445463
309,0,0.0954865748909117,0.0,0.0,1.2060639,1.10415,1.0119591,1.1948766,0.44539863,0.2963147
310,0,0.1634029115112878,1.3333334,1.3333334,0.80762225,0.8375204,0.9203608,0.5264921,0.1972707,0.108488955
311,0,0.1600058055077025,1.6666666,1.6666666,0.7611672,0.84526783,0.6719919,0.4103713,0.1888636,0.13110963
312,0,0.1568158575140533,0.6666667,0.6666667,0.9360992,0.88216895,0.58475316,0.62918806,0.22873428,0.11362568
313,0,0.0441789062352961,1.3333334,1.3333334,1.2833091,1.2987857,1.0390756,1.2182709,0.51779956,0.3542864
314,0,0.1642752122297442,1.6666666,1.6666666,0.834149,0.8022662,0.62390304,0.4951797,0.20756188,0.12542237
315,0,0.1288442096610934,0.33333334,0.33333334,1.1261135,0.888437,0.8689161,1.0014929,0.3495811,0.28715372
316,0,0.1036178888539651,-2.0,2.0,1.1605752,0.8457602,1.1965431,1.0105344,0.38283202,0.47563142
317,0,0.1039098448555719,-1.6666666,1.6666666,1.1634238,0.9417811,1.3006359,1.0651718,0.4346731,0.5374606
318,0,0.1069274513657714,0.33333334,0.33333334,1.1001655,0.9575845,1.3608623,0.926695,0.39044288,0.41026324
319,0,0.1238325687356893,-1.3333334,1.3333334,1.1011795,0.94590837,1.1563299,0.9486267,0.3815904,0.3861615
320,0,0.1664803289754509,2.0,2.0,0.77961516,1.0327009,1.2221236,0.49671668,0.25435314,0.2435207
321,0,0.1527622780265468,1.0,1.0,0.95515406,0.9485128,0.9696891,0.73965704,0.32137486,0.32851583
322,0,0.1598154583978487,1.3333334,1.3333334,0.8183686,0.8646399,0.76140213,0.5224799,0.23283358,0.21938427
323,0,0.1687623036225637,1.0,1.0,0.7196678,0.85874885,0.8024162,0.3645001,0.17749746,0.12672588
324,0,0.1620135192391987,1.3333334,1.3333334,0.87221503,0.9502345,0.8339441,0.5924117,0.29356351,0.26751262
325,0,0.1723254303037245,2.3333333,2.3333333,0.6760586,0.7570373,0.7649399,0.34005088,0.17282988,0.15174617
326,0,0.1493174129302949,2.3333333,2.3333333,1.0216955,0.95949876,0.9841035,0.8151427,0.32864782,0.29859942
327,0,0.1641325245216131,2.3333333,2.3333333,0.76630443,0.7976899,1.0792934,0.4575813,0.1957036,0.18761495
328,0,0.1774359636352647,0.33333334,0.33333334,0.6908363,0.6917162,0.6217118,0.31866893,0.12893888,0.12339324
329,1,-0.0226907810447062,0.0,0.0,1.4892718,1.2023885,1.1379895,1.6015947,0.70695156,0.42655033
330,0,0.1626591247096264,0.0,0.0,0.87733656,0.8362213,0.7854057,0.5503455,0.25958732,0.18722515
331,0,0.164595514855132,0.0,0.0,0.8602613,1.0090592,0.7583013,0.5221222,0.30738524,0.14182019
332,0,0.0902894962696162,2.6666667,2.6666667,1.1259215,1.2574327,1.2855954,1.0020939,0.5643594,0.37981525
333,0,0.1621863307402448,1.0,1.0,0.9766447,1.0056992,0.78914243,0.70493424,0.3770459,0.19576824
334,0,0.1496548143182295,1.0,1.0,0.9122228,0.95120096,0.9223381,0.7134554,0.35142893,0.27417192
335,0,0.1221862274263226,0.6666667,0.6666667,1.0736115,1.2130595,1.1659421,0.8897377,0.5144308,0.4079516
336,0,0.1400105742918628,0.33333334,0.33333334,0.9894889,1.0215857,0.911532,0.78088415,0.44183576,0.25490338
337,0,0.1654508721661546,-0.33333334,0.33333334,0.8491627,0.7634849,0.768972,0.565308,0.23990712,0.176824
338,0,0.1193472458195947,-0.33333334,0.33333334,1.0621455,0.93063647,1.0022215,0.90146846,0.3464563,0.27161705
339,0,0.1206331750864775,0.0,0.0,1.1119884,0.84318167,0.9926846,0.8849231,0.33276564,0.3200046
340,0,0.1713113147362723,0.33333334,0.33333334,0.56476676,0.587543,0.46589822,0.14866342,0.053098734,0.04984556
341,0,0.0062571770598336,-2.0,2.0,1.352739,1.0872964,1.054085,1.5493569,0.6134465,0.52620465
342,0,0.1589202811927094,-1.6666666,1.6666666,1.0357971,0.91082674,0.85497725,0.81495786,0.30851746,0.29575998
343,0,0.0044944049520607,-1.3333334,1.3333334,1.3215734,1.014358,0.90157425,1.506888,0.55385894,0.39391193
344,0,0.1424064011656339,0.0,0.0,0.97692055,0.79692537,0.6720134,0.71819776,0.2595273,0.17220081
345,0,0.092592154224404,-1.3333334,1.3333334,1.1899579,0.9294696,0.9700442,1.1561294,0.4491017,0.32168916
346,1,-0.0137159046705894,-1.3333334,1.3333334,1.2822996,1.5284269,0.98491395,1.3474394,0.86159986,0.33700135
347,0,0.1451126205760404,-1.3333334,1.3333334,0.97979176,1.1032324,0.7791948,0.82987785,0.51864207,0.15608984
348,0,0.1687696065912835,0.6666667,0.6666667,0.7500234,1.0255641,0.6185963,0.40412545,0.25367573,0.1392084
349,0,0.1777239153681177,0.0,0.0,0.42342603,0.606911,0.34790096,0.1122062,0.07250703,0.036059406
350,0,0.1734876583858622,-0.33333334,0.33333334,0.45842665,0.684825,0.45793998,0.13270526,0.10301626,0.05911016
351,0,0.1693640664017699,1.0,1.0,0.5984971,0.70281625,0.41248047,0.23770262,0.12878433,0.08670597
352,0,0.1472984175178486,-2.0,2.0,0.9447069,1.1085007,0.8978384,0.74049896,0.4481278,0.16968338
353,0,0.1684684627317021,-1.0,1.0,0.71189773,0.8915669,0.696734,0.4014596,0.23183596,0.083398774
354,0,0.174652868009207,-1.3333334,1.3333334,0.7732694,0.9698207,0.6473407,0.40963876,0.2637675,0.091518946
355,0,0.1425932979899175,0.0,0.0,0.98833364,1.0997205,0.7181551,0.73950464,0.43155155,0.16509187
356,0,0.1604245989032767,0.33333334,0.33333334,0.92379737,1.0207162,0.59931767,0.6263957,0.3887193,0.12534425
357,0,0.1621189680259256,0.0,0.0,0.9390023,1.0553452,0.78193647,0.62685335,0.38764858,0.13244158
358,0,0.0113908988663125,-1.0,1.0,1.3389283,1.4289452,0.83966845,1.4032866,0.90876186,0.28250906
359,0,0.1167285450751229,-0.33333334,0.33333334,1.0362927,1.2321819,0.86959743,0.88805085,0.5875232,0.14202812
360,0,0.1725816010655844,0.6666667,0.6666667,0.7228702,0.88704634,0.57924205,0.41544974,0.2438521,0.12986298
361,0,0.1656570974830881,-1.6666666,1.6666666,0.81503266,0.9838453,0.69749445,0.5095549,0.3016797,0.10571051
362,0,0.0810187844364153,0.0,0.0,1.3506285,1.241315,0.7378003,1.3139083,0.7581013,0.23902418
363,0,0.13452393599382,-1.3333334,1.3333334,0.9885311,1.1081104,0.5600971,0.7994454,0.45467052,0.18654239
364,0,0.1720784511842516,0.6666667,0.6666667,0.7285897,0.8528959,0.5607937,0.4378045,0.24481249,0.12945697
365,0,0.0585272961925041,-0.6666667,0.6666667,1.2059532,1.340173,0.8650187,1.1926771,0.7579107,0.18152688
366,0,0.1568768164885801,-0.33333334,0.33333334,0.9194578,1.02127,0.74826014,0.6500841,0.39980385,0.09209203
367,0,0.1756265690431216,0.0,0.0,0.64998835,0.82623214,0.5709223,0.33123618,0.17566001,0.1142118
368,0,0.152451696298476,0.33333334,0.33333334,0.9244793,0.9742331,1.0553393,0.6294806,0.27028516,0.1508656
369,1,-0.0316605017125313,0.0,0.0,1.443967,1.3447162,1.3507013,1.691228,0.76246434,0.31102684
370,1,-0.0202213370138349,0.0,0.0,1.3833044,1.3067192,1.2681748,1.5978872,0.67584884,0.3709622
371,0,0.1153230120184635,0.0,0.0,1.1237406,1.1520252,1.1594405,1.1170993,0.53951174,0.2684189
372,0,0.1555348679606679,-1.6666666,1.6666666,0.8649058,0.8538381,0.68879366,0.5958332,0.26390058,0.116618745
373,0,0.1028285951138861,-2.6666667,2.6666667,1.0919448,1.0467812,0.8943148,0.97677827,0.45190626,0.17059362
374,0,0.1655541521642107,-0.6666667,0.6666667,0.9211267,0.904007,0.7361125,0.66472584,0.26069483,0.09557326
375,0,0.0497268529073001,-1.3333334,1.3333334,1.2471704,1.2577375,0.93003064,1.2999169,0.5666733,0.22203454
376,0,0.15929123117465,0.6666667,0.6666667,0.9357745,1.0245217,0.7725758,0.6453215,0.31737703,0.09911045
377,0,0.017671828026515,0.0,0.0,1.3374991,1.1598268,0.9947298,1.4799128,0.57512724,0.19741158
378,0,0.1109892038189518,1.0,1.0,1.1818006,0.9538952,0.8902097,1.0820469,0.41004655,0.15750329
379,0,0.0124611388754499,0.6666667,0.6666667,1.2807589,1.2057272,0.9392203,1.4088117,0.56330484,0.21122178
380,1,-0.0285451695220064,-2.0,2.0,1.3076975,1.2926666,0.95958865,1.3773222,0.606211,0.23861532
381,0,0.1671185818959814,-2.6666667,2.6666667,0.85244876,0.81982195,0.78621066,0.60589045,0.22998501,0.10099151
382,0,0.1731745034833364,-1.6666666,1.6666666,0.836749,0.79281384,0.63536215,0.5186032,0.21871386,0.107824065
383,0,0.0727627355758765,-1.0,1.0,1.2091357,1.0842474,0.9088799,1.1422184,0.48500425,0.24234016
384,0,0.1631754707242714,-2.6666667,2.6666667,0.83034676,0.8539609,0.6305797,0.5220735,0.24570152,0.123277
385,0,0.1579841604716103,-2.6666667,2.6666667,0.8367909,0.9982849,0.83744884,0.5712319,0.27910635,0.17690341
386,0,0.1547045195271974,-1.0,1.0,0.91625726,1.0938336,0.90278226,0.6908575,0.31043917,0.17877407
387,0,0.157507230178662,0.33333334,0.33333334,0.89074934,1.0371741,0.770538,0.50712645,0.22373396,0.1315412
388,1,-0.0032915687049017,-1.0,1.0,1.3071368,1.5010943,1.1780931,1.3988001,0.63165194,0.35662076
389,0,0.1026038677662449,0.0,0.0,1.1632981,1.2286311,1.0419356,1.0372096,0.42077664,0.31993163
390,0,0.1584325210303645,0.0,0.0,0.78497696,0.9576248,0.9011827,0.4893077,0.22737029,0.13302566
391,0,0.1709841909994565,-0.33333334,0.33333334,0.83605814,0.9700719,0.95957994,0.55311286,0.24794829,0.16118777
392,1,-0.020119558999867,-1.0,1.0,1.3122756,1.4611915,1.1444427,1.4952356,0.6459642,0.38684317
393,0,0.1758778200782648,-1.0,1.0,0.68480545,0.92735326,0.7709483,0.37984967,0.17873369,0.12410439
394,0,0.1623573132987052,0.6666667,0.6666667,0.8422346,1.0170095,0.8674599,0.5720132,0.26360816,0.17188576
395,0,0.0092315217428351,-1.3333334,1.3333334,1.3664967,1.4513941,1.1464981,1.494409,0.6031593,0.3841288
396,0,0.1616619782318512,1.6666666,1.6666666,0.77735263,1.0965512,0.8754484,0.49685147,0.2249592,0.22149909
397,0,0.135516278950139,-1.6666666,1.6666666,0.9746063,1.3572268,1.3835999,0.7599405,0.31977338,0.39783198
398,0,0.1487073687103685,-1.6666666,1.6666666,0.9791181,1.2294075,1.2014736,0.77930254,0.28384903,0.29412153
399,0,0.1048977740591605,-0.6666667,0.6666667,1.1287091,1.456345,1.1052595,1.0807238,0.4286598,0.44002622
400,0,0.1788268377918855,-1.3333334,1.3333334,0.62352574,0.88357836,1.1731025,0.3128225,0.13985197,0.22185345
401,0,0.1628038017116979,0.33333334,0.33333334,0.9148659,1.1001607,0.8379504,0.5869229,0.22316578,0.20741312
402,0,0.1420320960761303,0.33333334,0.33333334,1.0684555,1.199781,1.0548589,0.85234773,0.31035855,0.33727038
403,0,0.1435398552859787,-1.6666666,1.6666666,0.86688775,1.1889995,0.9660997,0.62368137,0.259964,0.23759077
404,0,0.1296914251331347,0.0,0.0,1.1298064,1.3111358,0.87013894,0.94509923,0.35848215,0.32925496
405,0,0.1646582517214722,0.33333334,0.33333334,0.62599224,0.850696,0.6842068,0.2721872,0.11722213,0.09631783
406,0,0.0970955188977266,-2.0,2.0,1.093279,1.4387212,1.1170226,0.980605,0.42010295,0.4121128
407,0,0.1653829650910999,-1.0,1.0,0.61518574,0.89241534,0.84824914,0.31549257,0.14029747,0.18809009
408,0,0.149359682647067,0.0,0.0,0.90880626,1.2042867,1.0380781,0.6920886,0.30801174,0.3010424
409,0,0.1482243960611742,0.0,0.0,0.80531996,1.1160581,1.2449348,0.52362347,0.23636842,0.28168985
410,0,0.1565717071991853,-1.0,1.0,0.81079006,1.1347127,1.1799178,0.5657607,0.25050935,0.32754192
411,0,0.1674576706454298,-0.33333334,0.33333334,0.83483464,0.86330664,0.7911615,0.5170501,0.2201094,0.11879096
412,0,0.10680571823738,-1.0,1.0,1.1612409,1.0525213,1.1156522,1.093596,0.46151996,0.19131464
413,0,0.1473579046602737,-2.6666667,2.6666667,1.1104339,0.9528717,1.0295182,0.88265467,0.42987996,0.2008831
414,0,0.1306296330784855,-0.6666667,0.6666667,1.0431498,0.93334645,1.0890528,0.90619844,0.35870814,0.19668475
415,0,0.1702892695049037,-1.0,1.0,0.8395803,0.8086731,0.914692,0.54203326,0.22313614,0.11429134
416,0,0.164571689394243,-1.3333334,1.3333334,0.80826485,0.8261857,0.9671607,0.44644123,0.21593033,0.12628582
417,0,0.1276189415685134,1.0,1.0,1.1359978,1.0165365,1.0878848,0.9725687,0.41120583,0.22531001
418,0,0.1708756427720257,0.0,0.0,0.6471355,0.7430459,0.7852225,0.30929598,0.15142183,0.109111354
419,0,0.1810664441214419,-1.6666666,1.6666666,0.6378719,0.72372043,0.76655936,0.29529354,0.14069065,0.094208494
420,0,0.1705028749006593,0.33333334,0.33333334,0.8123601,0.7824872,0.94196975,0.44960943,0.1989332,0.13405766
421,0,0.1623060379280665,-2.3333333,2.3333333,0.7927368,0.7943515,0.9885514,0.5016754,0.22427848,0.14099619
422,0,0.1435511033516987,1.3333334,1.3333334,1.0248272,0.9549975,1.1444627,0.8396701,0.34874895,0.22196579
423,0,0.1587171790776848,-0.6666667,0.6666667,0.8495863,0.8124582,0.9325344,0.49157745,0.224179,0.105407745
424,0,0.1030607464555009,-2.0,2.0,1.1582121,1.0105876,1.192534,1.0961088,0.49905905,0.25763577
425,0,0.1743433120230512,-0.6666667,0.6666667,0.7824418,0.8086946,0.88234,0.46406004,0.20582516,0.14405277
426,0,0.1786828386982412,-2.3333333,2.3333333,0.79369783,0.82598144,0.90568185,0.41228026,0.22396153,0.111442424
427,0,0.175442923145921,-0.33333334,0.33333334,0.6058009,0.71374136,0.76010656,0.25948775,0.14897206,0.08017966
428,0,0.1650342181046918,-1.6666666,1.6666666,0.8900886,0.82437927,1.035255,0.64423245,0.26341668,0.13743196
429,0,0.1721659583655913,0.33333334,0.33333334,0.68548274,0.70387036,0.72751254,0.32786444,0.14556347,0.07906192
430,0,0.0936446973766875,-2.0,2.0,1.180018,1.135257,1.0125816,1.2073894,0.5125669,0.21329919
